Year,NOC,Rank,Gold,Silver,Bronze,Total,Market_Share_Gold,Market_Share_Total,Total_Events,is_host,Host_NOC,years_since_last,crossed_war,years_since_hosted,olympic_experience,first_medal_year,is_post_soviet,years_since_independence,NOC_original,Gold_lag1,Gold_lag2,Gold_lag3,Silver_lag1,Silver_lag2,Silver_lag3,Bronze_lag1,Bronze_lag2,Bronze_lag3,Total_lag1,Total_lag2,Total_lag3,Gold_rolling_mean_3,Gold_rolling_max_3,Gold_rolling_min_3,Gold_rolling_std_3,Gold_rolling_mean_5,Gold_rolling_max_5,Gold_rolling_min_5,Gold_rolling_std_5,Silver_rolling_mean_3,Silver_rolling_max_3,Silver_rolling_min_3,Silver_rolling_std_3,Silver_rolling_mean_5,Silver_rolling_max_5,Silver_rolling_min_5,Silver_rolling_std_5,Bronze_rolling_mean_3,Bronze_rolling_max_3,Bronze_rolling_min_3,Bronze_rolling_std_3,Bronze_rolling_mean_5,Bronze_rolling_max_5,Bronze_rolling_min_5,Bronze_rolling_std_5,Total_rolling_mean_3,Total_rolling_max_3,Total_rolling_min_3,Total_rolling_std_3,Total_rolling_mean_5,Total_rolling_max_5,Total_rolling_min_5,Total_rolling_std_5,Gold_growth_rate,Gold_change,Gold_acceleration,Silver_growth_rate,Silver_change,Silver_acceleration,Bronze_growth_rate,Bronze_change,Bronze_acceleration,Total_growth_rate,Total_change,Total_acceleration,Gold_is_growing,Gold_streak,Silver_is_growing,Silver_streak,Bronze_is_growing,Bronze_streak,Total_is_growing,Total_streak,Gold_host_boost,Silver_host_boost,Bronze_host_boost,Total_host_boost,market_size_interaction,experience_performance,gold_ratio,silver_ratio,bronze_ratio,gold_silver_ratio,avg_gold_year,std_gold_year,max_gold_year,num_countries,gold_vs_avg,gold_percentile,is_first_participation,is_first_medal,is_comeback
2020,BUL,30,3,1,2,6,0.0039421813403416,0.0078843626806833,761,0,JPN,4.0,0,999,68,1952,0,0,Bulgaria,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,3.0,0.0,1.7320508075688732,1.2,3.0,0.0,1.3038404810405297,1.3333333333333333,2.0,1.0,0.5773502691896109,1.2,2.0,1.0,0.4472135954999589,1.6666666666666667,2.0,1.0,0.5773502691896194,3.4,9.0,1.0,3.209361307176242,4.0,6.0,3.0,1.7320508075688905,5.8,12.0,3.0,3.701351104664341,,3.0,,0.0,0.0,0.5,0.0,0.0,-1.0,1.0,3.0,1.0,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.026160104687332007,68.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.5,3.6559139784946235,7.022471111671376,39,93,-0.6559139784946235,0.7204301075268817,0,1,0
2024,BUL,26,3,1,3,7,0.0040650406504065,0.0094850948509485,738,0,FRA,4.0,0,999,72,1952,0,0,Bulgaria,3.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,6.0,3.0,3.0,2.0,3.0,0.0,1.7320508075688739,1.4,3.0,0.0,1.51657508881031,1.0,1.0,1.0,0.0,1.2,2.0,1.0,0.4472135954999589,2.3333333333333335,3.0,2.0,0.57735026918962,2.2,3.0,1.0,0.8366600265340745,5.333333333333333,7.0,3.0,2.081665999466144,4.8,7.0,3.0,1.7888543819998144,0.0,0.0,,0.0,0.0,0.0,0.5,1.0,0.5,0.16666666666666674,1.0,-0.8333333333333333,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.02685080455669998,144.0,0.375,0.125,0.375,1.5,3.6043956043956045,6.990277567019815,40,91,-0.6043956043956045,0.7472527472527473,0,0,0
2020,BUR,86,0,0,1,1,0.0,0.0013140604467805,761,0,JPN,0.0,0,999,0,2020,0,0,Burkina Faso,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.6559139784946235,7.022471111671376,39,93,-3.6559139784946235,0.15591397849462366,1,0,0
1960,British West Indies,39,0,0,2,2,0.0,0.0058823529411764,340,0,ITA,0.0,0,999,0,1960,0,0,British West Indies,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.4545454545454546,8.37064234554049,43,44,-3.4545454545454546,0.25,1,0,0
1900,CAN,13,1,0,1,2,0.0042372881355932,0.0084745762711864,236,0,FRA,0.0,0,999,0,1900,0,0,Canada,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.023169746360741972,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,4.571428571428571,7.23582357835947,27,21,-3.571428571428571,0.4523809523809524,1,1,0
1904,CAN,3,4,1,1,6,0.0178571428571428,0.0267857142857142,224,0,USA,4.0,0,999,4,1900,0,0,Canada,1.0,,,0.0,,,1.0,,,2.0,,,2.5,4.0,1.0,2.1213203435596424,2.5,4.0,1.0,2.1213203435596424,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,2.0,2.8284271247461903,4.0,6.0,2.0,2.8284271247461903,3.0,3.0,,,1.0,,0.0,0.0,,2.0,4.0,,1,1,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.09671607861079291,10.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,2.0,7.461538461538462,20.634176280366287,76,13,-3.4615384615384617,0.8846153846153846,0,0,0
1908,CAN,7,3,3,10,16,0.0112359550561797,0.0599250936329588,267,0,GBR,4.0,0,999,8,1900,0,0,Canada,4.0,1.0,,1.0,0.0,,1.0,1.0,,6.0,2.0,,2.6666666666666665,4.0,1.0,1.5275252316519468,2.6666666666666665,4.0,1.0,1.5275252316519468,1.3333333333333333,3.0,0.0,1.5275252316519465,1.3333333333333333,3.0,0.0,1.5275252316519465,4.0,10.0,1.0,5.196152422706632,4.0,10.0,1.0,5.196152422706632,8.0,16.0,2.0,7.211102550927978,8.0,16.0,2.0,7.211102550927978,-0.25,-1.0,-3.25,2.0,2.0,,9.0,9.0,9.0,1.6666666666666665,10.0,-0.3333333333333335,0,0,1,2,1,1,1,2,0.0,0.0,0.0,0.0,0.06282007843270583,21.333333333333332,0.17647058823529413,0.17647058823529413,0.5882352941176471,0.75,5.7894736842105265,13.243778192748225,56,19,-2.7894736842105265,0.7368421052631579,0,0,0
1912,CAN,9,3,2,3,8,0.0127118644067796,0.0338983050847457,236,0,SWE,4.0,0,999,12,1900,0,0,Canada,3.0,4.0,1.0,3.0,1.0,0.0,10.0,1.0,1.0,16.0,6.0,2.0,3.3333333333333335,4.0,3.0,0.5773502691896262,2.75,4.0,1.0,1.2583057392117916,2.0,3.0,1.0,0.9999999999999998,1.5,3.0,0.0,1.2909944487358054,4.666666666666667,10.0,1.0,4.725815626252609,3.75,10.0,1.0,4.272001872658765,10.0,16.0,6.0,5.291502622129181,8.0,16.0,2.0,5.887840577551898,0.0,0.0,0.25,-0.33333333333333337,-1.0,-2.3333333333333335,-0.7,-7.0,-9.7,-0.5,-8.0,-2.1666666666666665,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.06950923908222591,40.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,1.0,5.666666666666667,7.451805939817937,26,18,-2.666666666666667,0.5277777777777778,0,0,0
1920,CAN,12,3,3,3,9,0.0082644628099173,0.024793388429752,363,0,BEL,8.0,1,999,20,1900,0,0,Canada,3.0,3.0,4.0,2.0,3.0,1.0,3.0,10.0,1.0,8.0,16.0,6.0,3.0,3.0,3.0,0.0,2.8,4.0,1.0,1.0954451150103321,2.6666666666666665,3.0,2.0,0.5773502691896254,1.8,3.0,0.0,1.3038404810405297,5.333333333333333,10.0,3.0,4.041451884327381,3.6,10.0,1.0,3.714835124201342,11.0,16.0,8.0,4.358898943540674,8.2,16.0,2.0,5.118593556827891,0.0,0.0,0.0,0.5,1.0,0.8333333333333334,0.0,0.0,0.7,0.125,1.0,0.625,0,0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.04873680882344381,60.0,0.3,0.3,0.3,0.75,7.045454545454546,9.843911692137297,41,22,-4.045454545454546,0.5454545454545454,0,0,0
1924,CAN,20,0,3,1,4,0.0,0.0136986301369863,292,0,FRA,4.0,0,999,24,1900,0,0,Canada,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,10.0,9.0,8.0,16.0,2.0,3.0,0.0,1.7320508075688774,2.6,4.0,0.0,1.5165750888103102,2.6666666666666665,3.0,2.0,0.5773502691896254,2.4,3.0,1.0,0.8944271909999157,2.3333333333333335,3.0,1.0,1.1547005383792512,3.6,10.0,1.0,3.714835124201342,7.0,9.0,4.0,2.6457513110645907,8.6,16.0,4.0,4.560701700396552,-1.0,-3.0,-1.0,0.0,0.0,-0.5,-0.6666666666666667,-2.0,-0.6666666666666667,-0.5555555555555556,-5.0,-0.6805555555555556,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.6,0.2,0.0,4.666666666666667,8.961455925668123,45,27,-4.666666666666667,0.16666666666666666,0,0,0
1928,CAN,10,4,4,7,15,0.0158730158730158,0.0595238095238095,252,0,NED,4.0,0,999,28,1900,0,0,Canada,0.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,9.0,8.0,2.3333333333333335,4.0,0.0,2.081665999466133,2.6,4.0,0.0,1.5165750888103102,3.3333333333333335,4.0,3.0,0.5773502691896254,3.0,4.0,2.0,0.7071067811865475,3.6666666666666665,7.0,1.0,3.0550504633038935,4.8,10.0,1.0,3.63318042491699,9.333333333333334,15.0,4.0,5.507570547286102,10.4,16.0,4.0,5.029910535983717,,4.0,,0.33333333333333326,1.0,0.33333333333333326,6.0,6.0,6.666666666666667,2.75,11.0,3.3055555555555554,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.08783157918615071,65.33333333333334,0.25,0.25,0.4375,0.8,3.3333333333333335,4.291464396527911,22,33,0.6666666666666665,0.7424242424242424,0,1,0
1932,CAN,13,2,5,9,16,0.0074626865671641,0.0597014925373134,268,0,USA,4.0,0,999,32,1900,0,0,Canada,4.0,0.0,3.0,4.0,3.0,3.0,7.0,1.0,3.0,15.0,4.0,9.0,2.0,4.0,0.0,2.0,2.4,4.0,0.0,1.5165750888103102,4.0,5.0,3.0,0.9999999999999998,3.4,5.0,2.0,1.1401754250991378,5.666666666666667,9.0,1.0,4.163331998932266,4.6,9.0,1.0,3.2863353450309964,11.666666666666666,16.0,4.0,6.658328118479393,10.4,16.0,4.0,5.029910535983717,-0.5,-2.0,,0.25,1.0,-0.08333333333333326,0.2857142857142858,2.0,-5.714285714285714,0.06666666666666665,1.0,-2.6833333333333336,0,0,1,2,1,2,1,2,0.0,0.0,0.0,0.0,0.04175157745971477,64.0,0.11764705882352941,0.29411764705882354,0.5294117647058824,0.3333333333333333,4.464285714285714,8.496108664198124,44,28,-2.4642857142857144,0.5178571428571429,0,0,0
1936,CAN,17,1,3,5,9,0.0033112582781456,0.0298013245033112,302,0,GER,4.0,0,999,36,1900,0,0,Canada,2.0,4.0,0.0,5.0,4.0,3.0,9.0,7.0,1.0,16.0,15.0,4.0,2.3333333333333335,4.0,1.0,1.527525231651947,2.0,4.0,0.0,1.5811388300841898,4.0,5.0,3.0,0.9999999999999998,3.6,5.0,3.0,0.8944271909999159,7.0,9.0,5.0,2.000000000000002,5.0,9.0,1.0,3.1622776601683795,13.333333333333334,16.0,9.0,3.7859388972001837,10.6,16.0,4.0,4.929503017546495,-0.5,-1.0,0.0,-0.4,-2.0,-0.65,-0.4444444444444444,-4.0,-0.7301587301587302,-0.4375,-7.0,-0.5041666666666667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.01891964505135498,84.0,0.1,0.3,0.5,0.25,4.40625,7.795198584240297,38,32,-3.40625,0.4375,0,0,0
1948,CAN,25,0,1,2,3,0.0,0.0096153846153846,312,0,GBR,12.0,1,999,48,1900,0,0,Canada,1.0,2.0,4.0,3.0,5.0,4.0,5.0,9.0,7.0,9.0,16.0,15.0,1.0,2.0,0.0,1.0000000000000007,1.4,4.0,0.0,1.6733200530681511,3.0,5.0,1.0,1.9999999999999998,3.2,5.0,1.0,1.4832396974191326,5.333333333333333,9.0,2.0,3.5118845842842465,4.8,9.0,1.0,3.3466401061363023,9.333333333333334,16.0,3.0,6.5064070986477125,9.4,16.0,3.0,6.024948132556827,-1.0,-1.0,-0.5,-0.6666666666666667,-2.0,-0.2666666666666667,-0.6,-3.0,-0.15555555555555556,-0.6666666666666667,-6.0,-0.22916666666666674,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.25,0.5,0.0,3.72972972972973,6.878503748186361,38,37,-3.72972972972973,0.20270270270270271,0,0,1
1952,CAN,21,1,2,0,3,0.0029585798816568,0.0088757396449704,338,0,FIN,4.0,0,999,52,1900,0,0,Canada,0.0,1.0,2.0,1.0,3.0,5.0,2.0,5.0,9.0,3.0,9.0,16.0,0.6666666666666666,1.0,0.0,0.577350269189627,1.6,4.0,0.0,1.5165750888103102,2.0,3.0,1.0,0.9999999999999998,3.0,5.0,1.0,1.5811388300841898,2.3333333333333335,5.0,0.0,2.516611478423582,4.6,9.0,0.0,3.6469165057620936,5.0,9.0,3.0,3.464101615137757,9.2,16.0,3.0,6.260990336999411,,1.0,,1.0,1.0,1.6666666666666667,-1.0,-2.0,-0.4,0.0,0.0,0.6666666666666667,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.017236686708226156,34.666666666666664,0.25,0.5,0.0,0.3333333333333333,3.4651162790697674,7.29105400052271,40,43,-2.4651162790697674,0.5116279069767442,0,1,0
1956,CAN,15,2,1,3,6,0.0058479532163742,0.0175438596491228,342,0,AUS,4.0,0,999,56,1900,0,0,Canada,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,5.0,3.0,3.0,9.0,1.0,2.0,0.0,1.0000000000000007,1.2,2.0,0.0,0.8366600265340758,1.3333333333333333,2.0,1.0,0.5773502691896254,2.4,5.0,1.0,1.6733200530681511,1.6666666666666667,3.0,0.0,1.5275252316519434,3.8,9.0,0.0,3.4205262752974135,4.0,6.0,3.0,1.7320508075688827,7.4,16.0,3.0,5.4129474410897425,1.0,1.0,,-0.5,-1.0,-1.5,,3.0,,1.0,3.0,1.0,1,2,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.03413877454482965,56.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,1.0,4.026315789473684,7.923577004499322,37,38,-2.026315789473684,0.631578947368421,0,0,0
1960,CAN,32,0,1,0,1,0.0,0.0029411764705882,340,0,ITA,4.0,0,999,60,1900,0,0,Canada,2.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,6.0,3.0,3.0,1.0,2.0,0.0,1.0000000000000007,0.8,2.0,0.0,0.8366600265340758,1.3333333333333333,2.0,1.0,0.5773502691896254,1.6,3.0,1.0,0.8944271909999156,1.0,3.0,0.0,1.7320508075688736,2.0,5.0,0.0,2.121320343559642,3.3333333333333335,6.0,1.0,2.5166114784235876,4.4,9.0,1.0,3.1304951684997038,-1.0,-2.0,-2.0,0.0,0.0,0.5,-1.0,-3.0,,-0.8333333333333334,-5.0,-1.8333333333333335,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.5,0.0,0.0,3.4545454545454546,8.37064234554049,43,44,-3.4545454545454546,0.25,0,0,0
1964,CAN,22,1,2,1,4,0.0027027027027027,0.0108108108108108,370,0,JPN,4.0,0,999,64,1900,0,0,Canada,0.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,6.0,3.0,1.0,2.0,0.0,1.0000000000000007,0.8,2.0,0.0,0.8366600265340758,1.3333333333333333,2.0,1.0,0.5773502691896254,1.4,2.0,1.0,0.5477225575051659,1.3333333333333333,3.0,0.0,1.527525231651943,1.2,3.0,0.0,1.3038404810405284,3.6666666666666665,6.0,1.0,2.516611478423587,3.4,6.0,1.0,1.8165902124584914,,1.0,,1.0,1.0,1.0,,1.0,,3.0,3.0,3.8333333333333335,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.015989735304344402,64.0,0.2,0.4,0.2,0.3333333333333333,3.975609756097561,7.567984556267437,36,41,-2.975609756097561,0.45121951219512196,0,1,0
1968,CAN,23,1,3,1,5,0.0025906735751295,0.0129533678756476,386,0,MEX,4.0,0,999,68,1900,0,0,Canada,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,6.0,0.6666666666666666,1.0,0.0,0.577350269189627,1.0,2.0,0.0,0.7071067811865478,2.0,3.0,1.0,0.9999999999999998,1.8,3.0,1.0,0.8366600265340753,0.6666666666666666,1.0,0.0,0.577350269189614,1.0,3.0,0.0,1.2247448713915876,3.3333333333333335,5.0,1.0,2.081665999466138,3.8,6.0,1.0,1.9235384061671312,0.0,0.0,,0.5,1.0,-0.5,0.0,0.0,,0.25,1.0,-2.75,0,0,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.015436333401631358,45.33333333333333,0.16666666666666666,0.5,0.16666666666666666,0.25,3.9545454545454546,8.017291038906906,45,44,-2.9545454545454546,0.4318181818181818,0,0,0
1972,CAN,27,0,2,3,5,0.0,0.0113895216400911,439,0,GER,4.0,0,999,72,1900,0,0,Canada,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,5.0,4.0,1.0,0.6666666666666666,1.0,0.0,0.577350269189627,0.8,2.0,0.0,0.8366600265340758,2.3333333333333335,3.0,2.0,0.5773502691896254,1.8,3.0,1.0,0.8366600265340753,1.6666666666666667,3.0,1.0,1.154700538379247,1.6,3.0,0.0,1.3416407864998725,4.666666666666667,5.0,4.0,0.5773502691896373,4.2,6.0,1.0,1.9235384061671315,-1.0,-1.0,-1.0,-0.33333333333333337,-1.0,-0.8333333333333334,2.0,2.0,2.0,0.0,0.0,-0.25,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.3333333333333333,0.5,0.0,4.0625,9.035170640925289,50,48,-4.0625,0.25,0,0,0
1976,CAN,27,0,5,6,11,0.0,0.0247747747747747,444,1,CAN,4.0,0,0,76,1900,0,0,Canada,0.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,4.0,0.3333333333333333,1.0,0.0,0.5773502691896271,0.4,1.0,0.0,0.5477225575051665,3.3333333333333335,5.0,2.0,1.5275252316519465,2.6,5.0,1.0,1.51657508881031,3.3333333333333335,6.0,1.0,2.5166114784235822,2.2,6.0,0.0,2.3874672772626635,7.0,11.0,5.0,3.464101615137754,5.2,11.0,1.0,3.6331804249169886,,0.0,,1.5,3.0,1.8333333333333335,1.0,3.0,-1.0,1.2000000000000002,6.0,1.2000000000000002,0,0,1,1,1,2,1,1,0.3333333333333333,3.3333333333333335,3.3333333333333335,7.0,0.0,25.333333333333332,0.0,0.4166666666666667,0.5,0.0,4.829268292682927,10.728239461869757,49,41,-4.829268292682927,0.1951219512195122,0,0,0
1984,CAN,6,10,18,16,44,0.0203252032520325,0.089430894308943,492,0,USA,8.0,0,8,84,1900,0,0,Canada,0.0,0.0,1.0,5.0,2.0,3.0,6.0,3.0,1.0,11.0,5.0,5.0,3.3333333333333335,10.0,0.0,5.773502691896257,2.4,10.0,0.0,4.277849927241488,8.333333333333334,18.0,2.0,8.504900548115383,6.0,18.0,2.0,6.819090848492928,8.333333333333334,16.0,3.0,6.806859285554047,5.4,16.0,1.0,6.268971207462991,20.0,44.0,5.0,21.0,13.8,44.0,4.0,17.108477430794363,,10.0,,2.6,13.0,1.1,1.6666666666666665,10.0,0.6666666666666665,3.0,33.0,1.7999999999999998,1,1,1,2,1,3,1,2,0.0,0.0,0.0,0.0,0.12602660922850983,280.0,0.2222222222222222,0.4,0.35555555555555557,0.5263157894736842,4.808510638297872,12.672528140537326,83,47,5.191489361702128,0.8829787234042553,0,1,0
1988,CAN,19,3,2,5,10,0.0056818181818181,0.0189393939393939,528,0,KOR,4.0,0,12,88,1900,0,0,Canada,10.0,0.0,0.0,18.0,5.0,2.0,16.0,6.0,3.0,44.0,11.0,5.0,4.333333333333333,10.0,0.0,5.131601439446883,2.8,10.0,0.0,4.207136793592526,8.333333333333334,18.0,2.0,8.504900548115383,6.0,18.0,2.0,6.819090848492928,9.0,16.0,5.0,6.082762530298221,6.2,16.0,1.0,5.805170109479997,21.666666666666668,44.0,10.0,19.347695814575268,15.0,44.0,5.0,16.44688420339853,-0.7,-7.0,,-0.8888888888888888,-16.0,-3.488888888888889,-0.6875,-11.0,-2.3541666666666665,-0.7727272727272727,-34.0,-3.7727272727272725,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.035630616090103456,381.3333333333333,0.2727272727272727,0.18181818181818182,0.45454545454545453,1.0,4.634615384615385,10.232644505437518,55,52,-1.634615384615385,0.6923076923076923,0,0,0
1992,CAN,11,7,4,7,18,0.0122164048865619,0.031413612565445,573,0,ESP,4.0,0,16,92,1900,0,0,Canada,3.0,10.0,0.0,2.0,18.0,5.0,5.0,16.0,6.0,10.0,44.0,11.0,6.666666666666667,10.0,3.0,3.511884584284245,4.0,10.0,0.0,4.415880433163924,8.0,18.0,2.0,8.717797887081348,6.2,18.0,2.0,6.723094525588644,9.333333333333334,16.0,5.0,5.859465277082316,7.4,16.0,3.0,5.029910535983717,24.0,44.0,10.0,17.776388834631177,17.6,44.0,5.0,15.46932448428179,1.3333333333333335,4.0,2.033333333333333,1.0,2.0,1.8888888888888888,0.3999999999999999,2.0,1.0875,0.8,8.0,1.5727272727272728,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.07760629279971513,613.3333333333334,0.3684210526315789,0.21052631578947367,0.3684210526315789,1.4,4.0625,8.591015979239915,45,64,2.9375,0.8515625,0,0,0
1996,CAN,21,3,11,8,22,0.0049668874172185,0.0364238410596026,604,0,USA,4.0,0,20,96,1900,0,0,Canada,7.0,3.0,10.0,4.0,2.0,18.0,7.0,5.0,16.0,18.0,10.0,44.0,4.333333333333333,7.0,3.0,2.309401076758502,4.6,10.0,0.0,3.9115214431215892,5.666666666666667,11.0,2.0,4.7258156262526105,8.0,18.0,2.0,6.519202405202649,6.666666666666667,8.0,5.0,1.5275252316519439,8.4,16.0,5.0,4.39317652729776,16.666666666666668,22.0,10.0,6.110100926607789,21.0,44.0,10.0,13.784048752090223,-0.5714285714285714,-4.0,-1.9047619047619049,1.75,7.0,0.75,0.1428571428571428,1.0,-0.2571428571428571,0.22222222222222232,4.0,-0.5777777777777777,0,0,1,2,1,2,1,2,0.0,0.0,0.0,0.0,0.031814048632603245,416.0,0.13043478260869565,0.4782608695652174,0.34782608695652173,0.25,3.430379746835443,6.580241489419042,44,79,-0.4303797468354431,0.7025316455696202,0,0,0
2000,CAN,24,3,3,8,14,0.0044977511244377,0.0209895052473763,667,0,AUS,4.0,0,24,100,1900,0,0,Canada,3.0,7.0,3.0,11.0,4.0,2.0,8.0,7.0,5.0,22.0,18.0,10.0,4.333333333333333,7.0,3.0,2.309401076758502,5.2,10.0,3.0,3.1937438845342623,6.0,11.0,3.0,4.358898943540675,7.6,18.0,2.0,6.8044103344816,7.666666666666667,8.0,7.0,0.5773502691896273,8.8,16.0,5.0,4.207136793592526,18.0,22.0,14.0,4.0,21.6,44.0,10.0,13.296616110875732,0.0,0.0,0.5714285714285714,-0.7272727272727273,-8.0,-2.4772727272727275,0.0,0.0,-0.1428571428571428,-0.36363636363636365,-8.0,-0.585858585858586,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.029254669446191282,433.3333333333333,0.2,0.2,0.5333333333333333,0.75,3.75,6.85750074412655,37,80,-0.75,0.7125,0,0,0
2004,CAN,21,3,6,3,12,0.0044843049327354,0.0179372197309417,669,0,GRE,4.0,0,28,104,1900,0,0,Canada,3.0,3.0,7.0,3.0,11.0,4.0,8.0,8.0,7.0,14.0,22.0,18.0,3.0,3.0,3.0,0.0,3.8,7.0,3.0,1.7888543819998317,6.666666666666667,11.0,3.0,4.041451884327382,5.2,11.0,2.0,3.563705936241091,6.333333333333333,8.0,3.0,2.8867513459481264,6.2,8.0,3.0,2.1679483388678804,16.0,22.0,12.0,5.291502622129184,15.2,22.0,10.0,4.816637831516927,0.0,0.0,0.0,1.0,3.0,1.7272727272727273,-0.625,-5.0,-0.625,-0.1428571428571429,-2.0,0.22077922077922074,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.029180617544327235,312.0,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.42857142857142855,4.0675675675675675,6.918965559473491,36,74,-1.0675675675675675,0.7094594594594594,0,0,0
2008,CAN,20,3,9,8,20,0.0044576523031203,0.0297176820208023,673,0,CHN,4.0,0,32,108,1900,0,0,Canada,3.0,3.0,3.0,6.0,3.0,11.0,3.0,8.0,8.0,12.0,14.0,22.0,3.0,3.0,3.0,0.0,3.8,7.0,3.0,1.7888543819998317,6.0,9.0,3.0,3.0000000000000018,6.6,11.0,3.0,3.3615472627943213,6.333333333333333,8.0,3.0,2.8867513459481264,6.8,8.0,3.0,2.16794833886788,15.333333333333334,20.0,12.0,4.16333199893227,17.2,22.0,12.0,4.1472882706655545,0.0,0.0,0.0,0.5,3.0,-0.5,1.6666666666666665,5.0,2.2916666666666665,0.6666666666666667,8.0,0.8095238095238096,0,0,1,2,1,1,1,1,0.0,0.0,0.0,0.0,0.02903371520466073,324.0,0.14285714285714285,0.42857142857142855,0.38095238095238093,0.3,3.471264367816092,7.376643026219565,48,87,-0.47126436781609193,0.7413793103448276,0,0,0
2012,CAN,27,2,6,10,18,0.0029850746268656,0.026865671641791,670,0,GBR,4.0,0,36,112,1900,0,0,Canada,3.0,3.0,3.0,9.0,6.0,3.0,8.0,3.0,8.0,20.0,12.0,14.0,2.6666666666666665,3.0,2.0,0.5773502691896198,2.8,3.0,2.0,0.44721359549995787,7.0,9.0,6.0,1.7320508075688812,7.0,11.0,3.0,3.082207001484487,7.0,10.0,3.0,3.6055512754639882,7.4,10.0,3.0,2.607680962081059,16.666666666666668,20.0,12.0,4.163331998932267,17.2,22.0,12.0,4.1472882706655545,-0.33333333333333337,-1.0,-0.33333333333333337,-0.33333333333333337,-3.0,-0.8333333333333334,0.25,2.0,-1.4166666666666665,-0.09999999999999998,-2.0,-0.7666666666666667,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.019429161602900077,298.66666666666663,0.10526315789473684,0.3157894736842105,0.5263157894736842,0.2857142857142857,3.5232558139534884,7.615350973621398,48,86,-1.5232558139534884,0.6453488372093024,0,0,0
